facility_ID,subtype_code,lat,lon,equipment_groups,ScreenFreq,OGI_RS,Scenario1_RS,Scenario2_RS,Scenario3_RS,Scenario4_RS,AltFemp_Scenario1_RS,AltFemp_Scenario2_RS,AltFemp_Scenario3_RS,AltFemp_Scenario4_RS,MGLScenario1_RS,MGLScenario2_RS,MGLScenario3_RS,MGLScenario4_RS,OperatingStatus
53146,322,50.0854,-110.634,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
53673,601,50.085826,-110.483335,3,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
53681,621,50.085826,-110.483335,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50735,322,50.08585,-111.91158,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50991,501,50.08585,-111.91158,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41708,311,50.0862,-112.99,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
53781,361,50.086878,-110.597037,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
6166,311,50.087635,-111.868873,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41871,311,50.0881,-113.02,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
49927,621,50.088376,-112.328057,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
50061,601,50.088376,-112.328057,2,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
53998,311,50.0884,-110.607,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41790,311,50.0885,-113.008,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41590,311,50.0892,-113.033,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50301,351,50.089688,-112.359692,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50370,311,50.0897,-112.267,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41625,311,50.0899,-112.998,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
49978,321,50.091,-112.48,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41220,311,50.0915,-113.373,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41559,311,50.092,-113.041,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50368,351,50.092,-112.48,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
6394,311,50.092088,-110.734368,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,OPERATING
53296,601,50.092166,-110.733581,3,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
53596,363,50.092166,-110.733581,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50018,322,50.092632,-112.392349,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50480,321,50.094388,-112.022786,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50612,501,50.095429,-112.112878,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41757,311,50.0957,-112.519,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
53103,363,50.097726,-111.108829,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
53141,621,50.097726,-111.108829,4,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
53358,601,50.097726,-111.108829,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
53525,363,50.097726,-111.108829,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50403,311,50.0978,-112.431,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
53143,363,50.097996,-110.799773,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
53397,601,50.097996,-110.799773,1,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
50940,322,50.098123,-112.121064,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
51945,311,50.0982,-111.749,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41159,311,50.0987,-113.651,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
5906,311,50.098804,-111.919191,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,OPERATING
5970,311,50.099029,-111.920734,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,OPERATING
50930,671,50.099211,-111.919055,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
51041,501,50.099554,-111.97144,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50732,322,50.100623,-111.984787,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
52300,601,50.102008,-111.307814,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
50371,311,50.1022,-112.395,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50365,351,50.1028,-112.367,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50422,311,50.102936,-112.397103,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50302,311,50.103382,-112.394028,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41331,351,50.103452,-113.509406,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50380,351,50.1043,-112.462,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
51849,311,50.104458,-111.660889,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
53108,363,50.104626,-110.868112,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
53245,363,50.104626,-110.868112,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
53320,363,50.104626,-110.868112,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
53414,621,50.104626,-110.868112,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41800,322,50.104644,-112.924964,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41836,501,50.104644,-112.924964,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
49950,361,50.10559,-112.23887,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50019,621,50.10559,-112.23887,1,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
50028,601,50.10559,-112.23887,1,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
50298,621,50.10559,-112.23887,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50313,361,50.10559,-112.23887,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50317,621,50.10559,-112.23887,1,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
50328,361,50.10559,-112.23887,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50406,361,50.10559,-112.23887,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50364,363,50.1057,-112.233,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41528,621,50.106698,-112.698745,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50375,311,50.107221,-112.333794,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50023,321,50.1075,-112.374,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
49963,311,50.1081,-112.301,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50381,311,50.1084,-112.37,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41045,311,50.10996,-113.681206,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50372,311,50.111015,-112.254424,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41036,351,50.111731,-113.541993,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50085,311,50.1131,-112.427,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
40994,351,50.113393,-113.47504,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41071,621,50.113393,-113.47504,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41343,601,50.113393,-113.47504,3,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
41074,311,50.113626,-113.448697,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
53747,363,50.113743,-110.494377,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
6460,311,50.11432,-110.43776,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,OPERATING
51857,322,50.115415,-111.84369,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
52052,501,50.115415,-111.84369,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
49962,311,50.1156,-112.432,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50036,311,50.115764,-112.257557,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50209,322,50.11691,-112.331818,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
5817,311,50.116976,-112.331818,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41049,361,50.118171,-113.499512,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50136,351,50.1188,-112.462,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
6211,311,50.118904,-111.676604,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
5891,311,50.118909,-112.331844,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
51808,601,50.120006,-111.597763,3,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
51999,363,50.120006,-111.597763,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
52119,621,50.120006,-111.597763,4,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
50088,621,50.12255,-112.24772,4,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
50392,361,50.12255,-112.24772,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41770,601,50.123394,-112.77097,1,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
41948,601,50.123394,-112.77097,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
41547,601,50.123721,-112.716496,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41097,311,50.1241,-113.698,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41052,351,50.124352,-113.52501,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41321,351,50.1248,-113.532,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41014,311,50.1253,-113.292,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50254,601,50.126211,-112.208371,2,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
41952,601,50.127428,-112.714147,1,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
41187,351,50.1289,-113.676,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50622,621,50.129175,-111.90665,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50765,405,50.129175,-111.90665,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50983,361,50.129175,-111.90665,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50984,363,50.129175,-111.90665,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50998,621,50.129175,-111.90665,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
51000,621,50.129175,-111.90665,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50041,621,50.129866,-112.224364,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
53954,601,50.131243,-110.261153,2,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
50909,322,50.132162,-111.931423,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
49995,361,50.132345,-112.215023,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41320,351,50.1328,-113.625,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50989,501,50.13343,-111.929326,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
53733,601,50.135886,-110.199853,3,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
53104,621,50.136091,-110.733839,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
53486,601,50.136091,-110.733839,3,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
5814,311,50.136552,-112.310833,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,OPERATING
40993,351,50.139991,-113.613263,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41197,361,50.1412,-113.655,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
52087,311,50.144921,-111.861603,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
3999,311,50.14538,-114.511336,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,OPERATING
6162,311,50.1466,-111.649,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41554,361,50.14674,-112.716885,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41156,351,50.1472,-113.578,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41069,311,50.147477,-113.435039,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50133,311,50.149332,-112.34536,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50482,311,50.1506,-112.017,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41098,601,50.150655,-113.554906,3,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
41163,311,50.1533,-113.378,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50055,621,50.153373,-112.436217,2,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
50131,363,50.153373,-112.436217,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50417,363,50.153373,-112.436217,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41015,351,50.1534,-113.603,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41270,351,50.153497,-113.680575,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
6404,311,50.155038,-110.665307,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,OPERATING
6433,311,50.155041,-110.665383,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,OPERATING
53180,621,50.155054,-110.665304,3,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
53317,363,50.155054,-110.665304,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
53597,601,50.155054,-110.665304,4,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
50007,601,50.156446,-112.460326,4,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
40766,362,50.156465,-114.454396,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
40779,601,50.156465,-114.454396,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
3978,311,50.159152,-114.510346,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,OPERATING
53391,601,50.159399,-110.666885,4,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
50401,351,50.161,-112.223,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
53092,601,50.1621,-110.993,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
51003,311,50.1622,-112.008,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
53250,363,50.162278,-110.942675,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
51017,311,50.1641,-111.995,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
53142,621,50.164878,-111.189063,3,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
53310,601,50.164878,-111.189063,3,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
53349,601,50.165142,-110.666365,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
50826,311,50.1652,-112.154,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50369,351,50.1653,-112.28,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
53412,621,50.165399,-111.053175,3,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
53430,601,50.165399,-111.053175,2,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
6455,311,50.165614,-110.093299,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,OPERATING
53754,363,50.165685,-110.096569,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
53177,621,50.165944,-110.845271,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
53301,363,50.165944,-110.845271,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
53307,363,50.165944,-110.845271,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
53502,363,50.165944,-110.845271,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
53545,363,50.165944,-110.845271,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50275,351,50.1661,-112.235,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
6410,311,50.166351,-110.845237,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,OPERATING
53802,621,50.16698,-110.092628,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
54053,601,50.16698,-110.092628,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
41311,351,50.1681,-113.59,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41205,361,50.168105,-113.567519,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41121,351,50.169,-113.659,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50030,322,50.17091,-112.496207,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50191,501,50.17092,-112.496207,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41236,311,50.171508,-113.402862,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41029,311,50.1717,-113.633,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
5833,311,50.17244,-112.394175,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
3990,311,50.173465,-114.515897,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,OPERATING
41229,311,50.1737,-113.453,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41076,351,50.17447,-113.590554,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41508,601,50.175061,-112.716875,1,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
41171,311,50.1761,-113.658,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41291,351,50.1762,-113.691,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
53678,601,50.1766,-110.448,2,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
53859,601,50.17742,-110.316983,1,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
41087,601,50.177647,-113.472897,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
50083,351,50.178512,-112.473693,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41119,311,50.178851,-113.664625,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41274,311,50.18,-113.396,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41269,311,50.1802,-113.412,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41100,351,50.1826,-113.602,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
4097,311,50.1828,-113.476,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
54057,601,50.184272,-110.50749,2,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
53354,601,50.185876,-110.733563,1,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
53238,351,50.186038,-111.051673,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
3998,311,50.186383,-114.523251,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,OPERATING
53702,601,50.186598,-110.481878,4,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
50599,601,50.186809,-112.152399,1,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
53194,363,50.186986,-111.165547,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
53236,601,50.186986,-111.165547,3,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
49980,601,50.187026,-112.223265,1,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
50137,361,50.187026,-112.223265,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
53111,363,50.187947,-111.051822,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
53215,363,50.187947,-111.051822,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
53339,363,50.187947,-111.051822,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
53471,621,50.187947,-111.051822,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41322,311,50.1884,-113.714,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
4262,311,50.188549,-112.618171,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,OPERATING
50199,501,50.189716,-112.464914,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41216,351,50.1907,-113.521,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
52296,621,50.192119,-111.30215,2,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
52549,363,50.192119,-111.30215,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50150,311,50.1922,-112.308,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
53798,601,50.192751,-110.264235,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
54038,621,50.192751,-110.264235,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
54063,363,50.192751,-110.264235,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50366,351,50.1931,-112.49,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41136,311,50.193292,-113.728372,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
53551,601,50.193455,-111.252577,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
5837,311,50.194081,-112.480917,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,OPERATING
50104,322,50.194138,-112.479748,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50194,671,50.194138,-112.479748,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
53610,601,50.194458,-110.481541,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
41289,351,50.195627,-113.423569,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
52616,402,50.196736,-111.344476,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
6288,311,50.196819,-111.343069,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
52188,322,50.196819,-111.343069,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
52357,621,50.196819,-111.343069,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
52412,501,50.196819,-111.343069,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41019,351,50.1984,-113.52,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
3985,311,50.19934,-114.522054,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,OPERATING
41046,501,50.199421,-113.421732,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
49997,621,50.199501,-112.41686,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50003,322,50.199501,-112.41686,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50620,311,50.200201,-112.006854,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50624,501,50.200313,-112.118659,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50860,322,50.20041,-112.118901,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41009,322,50.200438,-113.420206,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
41281,351,50.2017,-113.412,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50587,311,50.2019,-111.929,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
52447,601,50.201965,-111.438648,1,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
53410,601,50.20247,-110.661776,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
53470,621,50.20247,-110.661776,1,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
53485,363,50.20247,-110.661776,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
53535,363,50.20247,-110.661776,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
49993,601,50.202619,-112.379483,3,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
50014,322,50.202619,-112.379483,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
50344,501,50.202674,-112.379484,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
